target_id,page_url,status,error_message,lighthouse_performance_score,lighthouse_first_contentful_paint_ms,lighthouse_largest_contentful_paint_ms,lighthouse_speed_index_ms,severity,rule_id,description,help_url,impacted_criteria,selector,html_snippet,failure_summary,suspicious_alt_value,suspicious_alt_html
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,serious,target-size,Ensure touch targets have sufficient size and space,https://dequeuniversity.com/rules/axe/4.11/target-size?application=playwright,wcag22aa; wcag258,"#data-table > div:nth-child(1) > .dc-c-datatable-wrapper.ds-u-border-x--1.ds-u-border-bottom--1 > .dc-c-datatable > thead > .dc-c-sticky-header > .ds-u-border-y--2[title=""ZipCodes""][aria-sort=""none""] > .dc-c-resize-handle.ds-u-focus-visible[aria-label=""Resize ZipCodes column""]","<button class=""dc-c-resize-handle ds-u-focus-visible "" aria-label=""Resize ZipCodes column""></button>","Fix any of the following:
  Target has insufficient size (10px by 58px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 22px instead of at least 24px.",,
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,serious,target-size,Ensure touch targets have sufficient size and space,https://dequeuniversity.com/rules/axe/4.11/target-size?application=playwright,wcag22aa; wcag258,"#data-table > div:nth-child(1) > .dc-c-datatable-wrapper.ds-u-border-x--1.ds-u-border-bottom--1 > .dc-c-datatable > thead > .dc-c-sticky-header > .ds-u-border-y--2[title=""PartialCountyJustification""][aria-sort=""none""] > .dc-c-resize-handle.ds-u-focus-visible","<button class=""dc-c-resize-handle ds-u-focus-visible "" aria-label=""Resize PartialCountyJustification column""></button>","Fix any of the following:
  Target has insufficient size (10px by 58px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 22px instead of at least 24px.",,
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,serious,target-size,Ensure touch targets have sufficient size and space,https://dequeuniversity.com/rules/axe/4.11/target-size?application=playwright,wcag22aa; wcag258,"#data-table > div:nth-child(1) > .dc-c-datatable-wrapper.ds-u-border-x--1.ds-u-border-bottom--1 > .dc-c-datatable > thead > .dc-c-sticky-header > .ds-u-border-y--2[title=""MarketCoverage""][aria-sort=""none""] > .dc-c-resize-handle.ds-u-focus-visible[aria-label=""Resize MarketCoverage column""]","<button class=""dc-c-resize-handle ds-u-focus-visible "" aria-label=""Resize MarketCoverage column""></button>","Fix any of the following:
  Target has insufficient size (10px by 58px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 22px instead of at least 24px.",,
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,serious,target-size,Ensure touch targets have sufficient size and space,https://dequeuniversity.com/rules/axe/4.11/target-size?application=playwright,wcag22aa; wcag258,"#data-table > div:nth-child(1) > .dc-c-datatable-wrapper.ds-u-border-x--1.ds-u-border-bottom--1 > .dc-c-datatable > thead > .dc-c-sticky-header > .ds-u-border-y--2[title=""DentalOnlyPlan""][aria-sort=""none""] > .dc-c-resize-handle.ds-u-focus-visible[aria-label=""Resize DentalOnlyPlan column""]","<button class=""dc-c-resize-handle ds-u-focus-visible "" aria-label=""Resize DentalOnlyPlan column""></button>","Fix any of the following:
  Target has insufficient size (10px by 58px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 22px instead of at least 24px.",,
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,moderate,suspicious-alt-text,Suspicious or missing alternative text pattern detected.,,,,,,Data.Healthcare logo,"<img src=""/frontend/build/static/media/dataHC-logo.png"" alt=""Data.Healthcare logo"">"
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,moderate,suspicious-alt-text,Suspicious or missing alternative text pattern detected.,,,,,,HHS Logo,"<img class=""dc-c-footer__logo"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADsAAAA7CAMAAADy+wKBAAAAnFBMVEUAAABCUVU7RUw0PUczPEczOkY3QEo5QkwzO0Y2"
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,moderate,suspicious-alt-text,Suspicious or missing alternative text pattern detected.,,,,,,CMS Logo,"<img class=""dc-c-footer__logo"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHUAAAAoCAMAAAD3ykWnAAAAmVBMVEUAAAAqNkAAACMvOEItOEMfKTAwNkMxOUQrNEEy"
data-healthcare-gov,https://data.healthcare.gov/dataset/cqrd-buzn,COMPLETED,,55,14103,15967,14103,serious,third-party-js-regression,Accessibility regressions detected when comparing JS-enabled and JS-disabled audits.,,wcag2a;wcag2aa;section508,,,Added by JS: 1; Rules: target-size; Providers: Google Tag Manager:MEDIUM,,
data-healthcare-gov,https://data.healthcare.gov/dataset/cfvf-wask,TIMEOUT,Page scan exceeded strict 120s limit and was cancelled.,n/a,n/a,n/a,n/a,,,,,,,,,,
data-healthcare-gov,https://data.healthcare.gov/ab-registration-tracker,COMPLETED,Page scan exceeded strict 120s limit and was cancelled.,54,12436,15638,12436,,,,,,,,,,
data-healthcare-gov,https://data.healthcare.gov/stories/s/a7nc-mrxa,TIMEOUT,Page scan exceeded strict 120s limit and was cancelled.,n/a,n/a,n/a,n/a,,,,,,,,,,
data-healthcare-gov,https://data.healthcare.gov/stories/s/Agent-Broker-Registration-and-Termination-List-Lan/a7nc-mrxa,TIMEOUT,Page scan exceeded strict 120s limit and was cancelled.,n/a,n/a,n/a,n/a,,,,,,,,,,
